NRP;SEMESTER;TAHUN;KODE MATA KULIAH;NILAI NISBI
6064075;Gasal;2007;64A211;C
6064075;Genap;2008;64A212;BC
6064075;Gasal;2007;64A213;D
6064075;Gasal;2009;64A311;C
6064075;Gasal;2007;64A312;BC
6064075;Gasal;2008;64A313;D
6064075;Genap;2009;64A314;BC
6064075;Gasal;2008;64A315;B
6064075;Genap;2007;64A411;BC
6064075;Genap;2008;64A412;D
6064075;Genap;2007;64A413;C
6064075;Genap;2008;64A414;C
6064075;Gasal;2009;64A511;D
6064075;Gasal;2009;64A513;C
6064075;Genap;2009;64A514;B
6064075;Gasal;2008;64A515;D
6064075;Genap;2009;64A612;C
6064075;Genap;2009;64A614;D
6064075;Genap;2009;64A615;C
6064075;Gasal;2010;64A711;C
6064075;Gasal;2009;64A903;C
6064075;Genap;2009;64A904;B
6064075;Gasal;2010;64A978;A
6064075;Gasal;2010;64B023;D
6064075;Gasal;2010;64B051;E
6064075;Gasal;2010;64B061;C
6064075;Gasal;2010;64B071;C
6064075;Gasal;2010;64B215;A
6064077;Genap;2006;000111;A
6064077;Gasal;2006;00141A;C
6064077;Gasal;2006;60A101;C
6064077;Genap;2006;60A102;C
6064077;Gasal;2007;60A103;C
6064077;Genap;2008;60A108;C
6064077;Genap;2009;60A203;C
6064077;Gasal;2006;60A301;C
6064077;Genap;2006;60A302;C
6064077;Gasal;2008;60A501;BC
6064077;Gasal;2007;60A601;B
6064077;Gasal;2008;60A701;AB
6064077;Genap;2007;63A520;E
6064077;Gasal;2007;63A521;BC
6064077;Gasal;2009;63A724;B
6064077;Gasal;2006;64A101;BC
6064077;Genap;2006;64A111;BC
6064077;Gasal;2006;64A112;BC
6064077;Gasal;2007;64A211;C
6064077;Genap;2009;64A212;B
6064077;Genap;2007;64A213;BC
6064077;Genap;2009;64A311;C
6064077;Gasal;2007;64A312;C
6064077;Gasal;2008;64A313;BC
6064077;Gasal;2008;64A314;B
6064077;Genap;2007;64A315;C
6064077;Gasal;2008;64A411;BC
6064077;Genap;2007;64A412;C
6064077;Genap;2008;64A413;BC
6064077;Genap;2008;64A414;BC
6064077;Genap;2008;64A415;BC
6064077;Gasal;2010;64A511;BC
6064077;Genap;2008;64A512;BC
6064077;Gasal;2008;64A513;B
6064077;Gasal;2007;64A514;C
6064077;Gasal;2009;64A515;BC
6064077;Genap;2008;64A611;E
6064077;Genap;2008;64A612;C
6064077;Genap;2008;64A614;C
6064077;Genap;2009;64A615;B
6064077;Gasal;2009;64A701;B
6064077;Gasal;2010;64A711;B
6064077;Gasal;2007;64A903;BC
6064077;Genap;2009;64A910;A
6064077;Gasal;2010;64A918;A
6064077;Genap;2009;64A921;BC
6064077;Gasal;2009;64A960;E
6064077;Gasal;2009;64A978;A
6064077;Gasal;2010;64B061;B
6064077;Gasal;2010;64B062;BC
6064077;Gasal;2010;64B215;A
6064077;Gasal;2010;64B903;B
6064078;Genap;2006;000111;AB
6064078;Gasal;2006;00141A;C
6064078;;2007;60A101;B
6064078;Gasal;2008;60A102;D
6064078;Gasal;2008;60A103;C
6064078;Genap;2008;60A108;C
6064078;Genap;2009;60A203;BC
6064078;Genap;2006;60A301;C
6064078;Gasal;2009;60A501;BC
6064078;Genap;2007;60A601;BC
6064078;Gasal;2009;60A701;AB
6064078;Gasal;2010;63A521;BC
6064078;Genap;2009;63A724;C
6064078;Gasal;2009;64A101;B
6064078;Gasal;2007;64A111;C
6064078;Gasal;2006;64A112;D
6064078;Genap;2007;64A211;D
6064078;Genap;2006;64A212;E
6064078;Genap;2007;64A213;BC
6064078;Genap;2009;64A311;BC
6064078;Gasal;2007;64A312;BC
6064078;Gasal;2007;64A313;C
6064078;Gasal;2008;64A314;A
6064078;Genap;2008;64A315;BC
6064078;Gasal;2008;64A411;D
6064078;Genap;2008;64A412;D
6064078;Gasal;2009;64A413;C
6064078;Genap;2007;64A414;BC
6064078;Genap;2008;64A415;D
6064078;Gasal;2010;64A511;C
6064078;Gasal;2009;64A512;C
6064078;Genap;2007;64A513;BC
6064078;Gasal;2008;64A514;B
6064078;Genap;2009;64A515;C
6064078;Genap;2008;64A611;D
6064078;Genap;2009;64A612;C
6064078;Genap;2009;64A615;B
6064078;Genap;2009;64A701;BC
6064078;Gasal;2010;64A711;A
6064078;Genap;2007;64A903;BC
6064078;Gasal;2008;64A904;A
6064078;Genap;2008;64A918;BC
6064078;Gasal;2010;64B061;A
6064078;Gasal;2010;64B062;C
6064078;Gasal;2010;64B210;A
6064078;Gasal;2010;64B215;A
6064085;Genap;2006;000115;A
6064085;Gasal;2006;00141A;BC
6064085;Genap;2009;60A101;A
6064085;Genap;2006;60A102;B
6064085;Gasal;2007;60A103;B
6064085;Genap;2007;60A108;AB
6064085;Genap;2007;60A203;AB
6064085;Genap;2009;60A301;A
6064085;Genap;2006;60A302;B
6064085;Gasal;2007;60A501;BC
6064085;Gasal;2007;60A601;A
6064085;Genap;2008;60A701;B
6064085;Gasal;2007;63A521;B
6064085;Gasal;2009;63A724;A
6064085;Gasal;2006;64A101;AB
6064085;Gasal;2009;64A111;A
6064085;Gasal;2006;64A112;AB
6064085;Genap;2006;64A211;B
6064085;Genap;2006;64A212;B
6064085;Genap;2006;64A213;B
6064085;Gasal;2007;64A311;B
6064085;Gasal;2007;64A312;A
6064085;Gasal;2007;64A313;A
6064085;Genap;2006;64A314;A
6064085;Gasal;2007;64A315;B
6064085;Gasal;2007;64A411;AB
6064085;Genap;2007;64A412;AB
6064085;Genap;2007;64A413;AB
6064085;Genap;2007;64A414;AB
6064085;Genap;2007;64A415;B
6064085;Gasal;2008;64A511;AB
6064085;Gasal;2008;64A512;B
6064085;Genap;2007;64A513;AB
6064085;Genap;2007;64A514;B
6064085;Gasal;2008;64A515;AB
6064085;Gasal;2008;64A611;A
6064085;Gasal;2008;64A612;AB
6064085;Genap;2009;64A613;A
6064085;Genap;2007;64A614;A
6064085;Genap;2008;64A615;A
6064085;Genap;2008;64A701;A
6064085;Gasal;2009;64A711;A
6064085;Gasal;2008;64A712;B
6064085;Gasal;2008;64A903;A
6064085;Gasal;2009;64A904;A
6064085;Gasal;2009;64A918;A
6064085;Gasal;2009;64A920;AB
6064085;Genap;2008;64A922;A
6064085;Genap;2008;64A936;AB
6064085;Gasal;2008;64A950;A
6064085;Gasal;2009;64A951;A
6064085;Genap;2008;64A952;B
6064085;Genap;2008;64A953;A
6064085;Genap;2008;68A101;A
6064087;Genap;2006;000111;B
6064087;Gasal;2006;00141A;C
6064087;Gasal;2006;60A101;D
6064087;Genap;2008;60A102;E
6064087;Gasal;2007;60A103;D
6064087;Genap;2007;60A108;D
6064087;Genap;2009;60A203;BC
6064087;Genap;2006;60A301;C
6064087;Genap;2007;60A302;D
6064087;Gasal;2008;60A501;B
6064087;Gasal;2007;60A601;B
6064087;Gasal;2009;60A701;A
6064087;Gasal;2010;60B102;E
6064087;Gasal;2006;64A101;D
6064087;Genap;2006;64A111;BC
6064087;Gasal;2006;64A112;B
6064087;Gasal;2007;64A211;C
6064087;Genap;2006;64A212;C
6064087;Gasal;2007;64A213;B
6064087;Genap;2009;64A311;C
6064087;Gasal;2007;64A312;C
6064087;Gasal;2007;64A313;D
6064087;Gasal;2008;64A314;A
6064087;Gasal;2008;64A315;D
6064087;Genap;2007;64A411;D
6064087;Genap;2008;64A412;C
6064087;Genap;2007;64A413;B
6064087;Genap;2007;64A414;BC
6064087;Genap;2008;64A415;D
6064087;Genap;2009;64A511;C
6064087;Genap;2008;64A512;C
6064087;Gasal;2008;64A513;B
6064087;Gasal;2007;64A514;D
6064087;Gasal;2009;64A515;C
6064087;Genap;2008;64A611;C
6064087;Genap;2008;64A612;C
6064087;Genap;2009;64A614;C
6064087;Genap;2008;64A615;C
6064087;Gasal;2009;64A701;B
6064087;Gasal;2010;64A711;C
6064087;Gasal;2007;64A903;BC
6064087;Gasal;2009;64A904;A
6064087;Gasal;2010;64A951;A
6064087;Genap;2009;64A957;C
6064087;Gasal;2010;64A978;A
6064087;Gasal;2010;64B062;C
6064087;Gasal;2010;64B215;A
6064091;Genap;2006;000111;AB
6064091;Gasal;2006;00141A;C
6064091;Gasal;2006;60A101;BC
6064091;Genap;2006;60A102;BC
6064091;Gasal;2007;60A103;C
6064091;Genap;2007;60A108;BC
6064091;Genap;2008;60A203;C
6064091;Gasal;2006;60A301;D
6064091;Genap;2006;60A302;C
6064091;Gasal;2008;60A501;C
6064091;Gasal;2007;60A601;BC
6064091;Gasal;2008;60A701;B
6064091;Gasal;2006;64A101;BC
6064091;Genap;2006;64A111;BC
6064091;Gasal;2006;64A112;C
6064091;Gasal;2007;64A211;C
6064091;Genap;2006;64A212;BC
6064091;Gasal;2007;64A213;B
6064091;Genap;2009;64A311;C
6064091;Gasal;2007;64A312;B
6064091;Genap;2007;64A313;C
6064091;Genap;2007;64A314;D
6064091;Gasal;2008;64A315;D
6064091;Genap;2007;64A411;C
6064091;Genap;2007;64A412;B
6064091;Genap;2007;64A413;B
6064091;Gasal;2008;64A414;BC
6064091;Genap;2008;64A415;D
6064091;Genap;2008;64A511;BC
6064091;Gasal;2009;64A512;BC
6064091;Gasal;2008;64A513;BC
6064091;Gasal;2008;64A514;C
6064091;Gasal;2009;64A515;C
6064091;Genap;2008;64A611;BC
6064091;Gasal;2009;64A612;C
6064091;Gasal;2010;64A613;A
6064091;Genap;2009;64A614;C
6064091;Gasal;2009;64A615;B
6064091;Gasal;2009;64A701;BC
6064091;Gasal;2010;64A711;BC
6064091;Gasal;2009;64A712;D
6064091;Gasal;2007;64A903;C
6064091;Genap;2007;64A904;B
6064091;Gasal;2009;64A918;BC
6064091;Gasal;2010;64A950;BC
6064091;Gasal;2010;64A951;A
6064091;Genap;2009;64A952;B
6064091;Genap;2008;64A953;AB
6064091;Gasal;2010;64A955;AB
6064091;Genap;2009;64A957;B
6064091;Gasal;2010;64A978;A
6064091;Genap;2009;68A101;E
6064094;Gasal;2007;000115;A
6064094;Gasal;2006;00141A;B
6064094;Gasal;2006;60A101;C
6064094;Genap;2006;60A102;D
6064094;Gasal;2008;60A103;D
6064094;Genap;2008;60A108;C
6064094;Genap;2007;60A203;C
6064094;Genap;2006;60A301;BC
6064094;Gasal;2009;60A302;D
6064094;Genap;2007;60A501;B
6064094;Genap;2009;60A601;B
6064094;Gasal;2009;60A701;B
6064094;Genap;2008;63A521;A
6064094;Gasal;2006;64A101;C
6064094;Genap;2006;64A111;C
6064094;Gasal;2006;64A112;BC
6064094;Gasal;2007;64A211;C
6064094;Genap;2009;64A212;BC
6064094;Gasal;2007;64A213;BC
6064094;Gasal;2009;64A311;C
6064094;Gasal;2007;64A312;BC
6064094;Gasal;2007;64A313;C
6064094;Genap;2007;64A314;BC
6064094;Gasal;2008;64A315;B
6064094;Gasal;2008;64A411;C
6064094;Genap;2007;64A412;B
6064094;Genap;2007;64A413;AB
6064094;Genap;2007;64A414;BC
6064094;Gasal;2008;64A415;BC
6064094;Genap;2008;64A511;BC
6064094;Genap;2008;64A512;BC
6064094;Gasal;2008;64A513;B
6064094;Gasal;2007;64A514;C
6064094;Genap;2008;64A515;BC
6064094;Genap;2008;64A611;BC
6064094;Genap;2008;64A612;C
6064094;Genap;2009;64A613;A
6064094;Gasal;2008;64A614;BC
6064094;Gasal;2009;64A615;BC
6064094;Gasal;2008;64A701;B
6064094;Genap;2009;64A711;B
6064094;Gasal;2009;64A712;B
6064094;Genap;2008;64A903;A
6064094;Gasal;2009;64A904;B
6064094;Gasal;2009;64A918;A
6064094;Genap;2009;64A921;B
6064094;Gasal;2010;64A951;A
6064094;Genap;2009;64A952;B
6064094;Genap;2009;64A978;A
6064094;Gasal;2010;64B215;A
6064094;Genap;2009;68A101;B
6064099;Genap;2006;000111;B
6064099;Gasal;2006;00141A;A
6064099;Gasal;2006;60A101;D
6064099;Genap;2006;60A102;C
6064099;Gasal;2007;60A103;C
6064099;Genap;2007;60A108;BC
6064099;Genap;2008;60A203;BC
6064099;Gasal;2006;60A301;D
6064099;Genap;2006;60A302;D
6064099;Genap;2008;60A501;A
6064099;Gasal;2007;60A601;B
6064099;Gasal;2009;60A701;A
6064099;Gasal;2009;63A724;A
6064099;Gasal;2009;64A101;B
6064099;Genap;2006;64A111;AB
6064099;Gasal;2006;64A112;AB
6064099;Gasal;2007;64A211;B
6064099;Genap;2006;64A212;C
6064099;Gasal;2007;64A213;B
6064099;Genap;2009;64A311;BC
6064099;Gasal;2007;64A312;B
6064099;Gasal;2007;64A313;AB
6064099;Genap;2007;64A314;C
6064099;Genap;2007;64A315;BC
6064099;Gasal;2007;64A411;BC
6064099;Genap;2007;64A412;B
6064099;Genap;2007;64A413;A
6064099;Genap;2007;64A414;B
6064099;Gasal;2008;64A415;BC
6064099;Gasal;2008;64A511;C
6064099;Genap;2008;64A512;AB
6064099;Genap;2007;64A513;A
6064099;Genap;2007;64A514;C
6064099;Gasal;2008;64A515;AB
6064099;Gasal;2008;64A611;A
6064099;Genap;2008;64A612;B
6064099;Genap;2008;64A614;BC
6064099;Genap;2008;64A615;AB
6064099;Gasal;2009;64A701;BC
6064099;Gasal;2009;64A711;AB
6064099;Gasal;2009;64A712;C
6064099;Gasal;2007;64A904;AB
6064099;Gasal;2008;64A910;BC
6064099;Genap;2009;64A918;A
6064099;Genap;2009;64A921;B
6064099;Gasal;2009;64A936;B
6064099;Genap;2008;64A952;BC
6064099;Gasal;2009;64A953;B
6064099;Genap;2009;64A957;B
6064099;Gasal;2009;64A960;A
6064099;Genap;2009;64A978;A
6064099;Gasal;2010;64B065;A
6064099;Gasal;2008;68A101;BC
6064101;Gasal;2007;000111;B
6064101;Gasal;2006;00141A;BC
6064101;Gasal;2006;60A101;C
6064101;Genap;2006;60A102;C
6064101;Gasal;2008;60A103;D
6064101;Genap;2008;60A203;E
6064101;Genap;2006;60A301;BC
6064101;Gasal;2009;60A302;D
6064101;Genap;2009;60A501;BC
6064101;Gasal;2010;60B103;C
6064101;Gasal;2010;60B701;B
6064101;Gasal;2006;64A101;D
6064101;Genap;2006;64A111;C
6064101;Gasal;2006;64A112;D
6064101;Gasal;2007;64A211;C
6064101;Genap;2009;64A212;C
6064101;Gasal;2007;64A213;C
6064101;Gasal;2010;64A311;D
6064101;Gasal;2007;64A312;C
6064101;Genap;2009;64A313;BC
6064101;Genap;2007;64A314;AB
6064101;Gasal;2008;64A315;D
6064101;Gasal;2008;64A411;C
6064101;Genap;2007;64A412;D
6064101;Gasal;2009;64A413;C
6064101;Genap;2009;64A414;BC
6064101;Gasal;2008;64A415;D
6064101;Genap;2008;64A511;C
6064101;Genap;2008;64A512;BC
6064101;Gasal;2009;64A513;D
6064101;Gasal;2008;64A514;D
6064101;Genap;2008;64A515;C
6064101;Genap;2008;64A611;BC
6064101;Gasal;2009;64A615;C
6064101;Gasal;2010;64A711;C
6064101;Genap;2009;64A903;B
6064101;Gasal;2010;64B071;BC
6064101;Gasal;2010;64B215;A
6064101;Gasal;2010;64B903;AB
6064105;Gasal;2007;000111;B
6064105;Gasal;2006;00141A;C
6064105;Gasal;2006;60A101;BC
6064105;Genap;2006;60A102;BC
6064105;Gasal;2007;60A103;C
6064105;Genap;2007;60A108;BC
6064105;Genap;2008;60A203;BC
6064105;;2007;60A301;BC
6064105;Genap;2006;60A302;BC
6064105;Genap;2008;60A501;BC
6064105;Genap;2007;60A601;B
6064105;Gasal;2008;60A701;B
6064105;Gasal;2009;63A520;E
6064105;Genap;2008;63A521;C
6064105;Gasal;2006;64A101;D
6064105;;2007;64A111;B
6064105;Gasal;2006;64A112;C
6064105;Genap;2006;64A211;C
6064105;Genap;2006;64A212;B
6064105;Genap;2006;64A213;B
6064105;Gasal;2007;64A311;BC
6064105;Gasal;2007;64A312;BC
6064105;Gasal;2010;64A313;C
6064105;Gasal;2007;64A314;C
6064105;Gasal;2010;64A315;D
6064105;Genap;2008;64A411;C
6064105;Genap;2007;64A412;A
6064105;Genap;2007;64A413;C
6064105;Genap;2007;64A414;BC
6064105;Gasal;2008;64A415;BC
6064105;Gasal;2010;64A511;BC
6064105;Gasal;2008;64A512;D
6064105;Gasal;2008;64A513;BC
6064105;Gasal;2008;64A514;B
6064105;Genap;2009;64A515;B
6064105;Gasal;2008;64A611;B
6064105;Genap;2008;64A612;BC
6064105;Gasal;2010;64A613;A
6064105;Gasal;2008;64A614;BC
6064105;Genap;2009;64A615;C
6064105;Gasal;2009;64A701;B
6064105;Gasal;2010;64A711;C
6064105;Gasal;2009;64A712;D
6064105;Gasal;2007;64A903;AB
6064105;Genap;2007;64A904;B
6064105;Gasal;2009;64A918;C
6064105;Genap;2008;64A950;B
6064105;Genap;2008;64A951;B
6064105;Gasal;2010;64A953;B
6064105;Genap;2009;64A957;E
6064105;Gasal;2009;64A960;BC
6064105;Gasal;2009;64A978;BC
6064109;Gasal;2007;000115;A
6064109;Gasal;2006;00141A;C
6064109;Gasal;2006;60A101;BC
6064109;Genap;2006;60A102;C
6064109;Gasal;2008;60A103;B
6064109;Genap;2008;60A108;BC
6064109;Genap;2007;60A203;C
6064109;Gasal;2010;60A301;A
6064109;Genap;2006;60A302;C
6064109;Genap;2007;60A501;C
6064109;Genap;2007;60A601;C
6064109;Gasal;2009;60A701;BC
6064109;Gasal;2006;64A101;C
6064109;Genap;2009;64A111;A
6064109;Gasal;2006;64A112;BC
6064109;Gasal;2007;64A211;A
6064109;Genap;2006;64A212;BC
6064109;Gasal;2007;64A213;AB
6064109;Genap;2008;64A311;A
6064109;Gasal;2007;64A312;C
6064109;Gasal;2007;64A313;C
6064109;Genap;2007;64A314;B
6064109;Genap;2007;64A315;A
6064109;Genap;2006;64A411;C
6064109;Genap;2007;64A412;A
6064109;Genap;2007;64A413;B
6064109;Genap;2007;64A414;B
6064109;Gasal;2008;64A415;C
6064109;Gasal;2008;64A511;B
6064109;Genap;2008;64A512;B
6064109;Gasal;2008;64A513;A
6064109;Gasal;2008;64A514;B
6064109;Gasal;2010;64A515;BC
6064109;Genap;2008;64A611;B
6064109;Genap;2008;64A612;A
6064109;Gasal;2010;64A613;A
6064109;Gasal;2008;64A614;B
6064109;Genap;2008;64A615;C
6064109;Gasal;2008;64A701;B
6064109;Gasal;2009;64A711;AB
6064109;Gasal;2009;64A712;B
6064109;Gasal;2009;64A903;C
6064109;Gasal;2009;64A915;A
6064109;Genap;2009;64A918;A
6064109;Gasal;2009;64A936;AB
6064109;Gasal;2009;64A950;A
6064109;Gasal;2010;64A951;A
6064109;Genap;2009;64A952;B
6064109;Genap;2008;64A953;B
6064109;Genap;2009;64A955;A
6064109;Genap;2009;64A957;BC
6064109;Genap;2008;64A960;AB
6064109;Genap;2009;64A978;A
6064109;Gasal;2010;64B011;BC
6064111;Genap;2006;000111;B
6064111;Gasal;2006;00141A;C
6064111;Gasal;2006;60A101;BC
6064111;Genap;2008;60A102;E
6064111;Gasal;2007;60A103;BC
6064111;Genap;2007;60A108;E
6064111;Genap;2008;60A203;D
6064111;Gasal;2006;60A301;C
6064111;Genap;2007;60A302;C
6064111;Gasal;2008;60A501;B
6064111;Genap;2008;60A601;D
6064111;Gasal;2008;60A701;B
6064111;Gasal;2010;60B102;E
6064111;Gasal;2006;64A101;D
6064111;Gasal;2006;64A111;C
6064111;Gasal;2006;64A112;C
6064111;Gasal;2007;64A211;C
6064111;Genap;2006;64A212;BC
6064111;Genap;2006;64A213;C
6064111;Genap;2009;64A311;D
6064111;Gasal;2007;64A312;C
6064111;Gasal;2009;64A313;C
6064111;Genap;2006;64A314;BC
6064111;Gasal;2008;64A315;D
6064111;Gasal;2009;64A411;C
6064111;Genap;2008;64A412;C
6064111;Genap;2007;64A413;B
6064111;Gasal;2008;64A414;BC
6064111;Genap;2008;64A415;D
6064111;Genap;2009;64A511;C
6064111;Gasal;2009;64A512;C
6064111;Gasal;2008;64A513;BC
6064111;Gasal;2007;64A514;D
6064111;Genap;2009;64A515;D
6064111;Genap;2008;64A611;B
6064111;Gasal;2009;64A612;C
6064111;Genap;2009;64A614;C
6064111;Gasal;2009;64A701;BC
6064111;Genap;2009;64A712;E
6064111;Gasal;2007;64A903;B
6064111;Genap;2007;64A904;B
6064111;Gasal;2009;64A918;E
6064111;Gasal;2010;64A951;A
6064111;Gasal;2010;64A953;B
6064111;Gasal;2010;64A978;A
6064111;Gasal;2010;64B054;BC
6064801;Genap;2006;000112;BC
6064801;Gasal;2006;00141A;BC
6064801;Gasal;2006;60A101;A
6064801;Genap;2006;60A102;AB
6064801;Gasal;2007;60A103;D
6064801;Genap;2007;60A108;BC
6064801;Genap;2007;60A203;A
6064801;Gasal;2006;60A301;AB
6064801;Genap;2006;60A302;AB
6064801;Gasal;2007;60A501;B
6064801;Gasal;2007;60A601;AB
6064801;Genap;2008;60A701;B
6064801;Gasal;2007;63A521;B
6064801;Gasal;2006;64A101;C
6064801;Gasal;2006;64A111;AB
6064801;Gasal;2006;64A112;B
6064801;Genap;2006;64A211;AB
6064801;Genap;2006;64A212;AB
6064801;Genap;2006;64A213;AB
6064801;Gasal;2007;64A311;BC
6064801;Gasal;2007;64A312;AB
6064801;Gasal;2007;64A313;AB
6064801;Gasal;2007;64A314;BC
6064801;Gasal;2007;64A315;A
6064801;Genap;2006;64A411;A
6064801;Genap;2007;64A412;B
6064801;Genap;2007;64A413;B
6064801;Genap;2007;64A414;BC
6064801;Genap;2007;64A415;D
6064801;Gasal;2008;64A511;BC
6064801;Gasal;2008;64A512;A
6064801;Genap;2006;64A513;AB
6064801;Genap;2007;64A514;D
6064801;Gasal;2008;64A515;B
6064801;Gasal;2008;64A611;A
6064801;Gasal;2008;64A612;B
6064801;Gasal;2010;64A613;A
6064801;Genap;2007;64A614;A
6064801;Genap;2008;64A615;BC
6064801;Genap;2008;64A701;B
6064801;Gasal;2009;64A711;BC
6064801;Gasal;2008;64A712;B
6064801;Genap;2007;64A903;AB
6064801;Gasal;2008;64A910;B
6064801;Gasal;2009;64A915;A
6064801;Gasal;2008;64A918;B
6064801;Genap;2008;64A920;AB
6064801;Genap;2008;64A922;C
6064801;Gasal;2009;64A936;B
6064801;Genap;2008;64A950;A
6064801;Genap;2008;64A953;A
6064801;Genap;2008;64A960;B
6064801;Gasal;2009;68A101;B
6064804;Genap;2006;000113;B
6064804;Gasal;2006;00141A;BC
6064804;Gasal;2006;60A101;A
6064804;Genap;2006;60A102;A
6064804;Gasal;2007;60A103;A
6064804;Genap;2007;60A108;A
6064804;Genap;2007;60A203;AB
6064804;Gasal;2006;60A301;A
6064804;Genap;2006;60A302;A
6064804;Genap;2007;60A501;A
6064804;Gasal;2007;60A601;A
6064804;Gasal;2007;60A701;B
6064804;Gasal;2009;64A101;A
6064804;Gasal;2006;64A111;A
6064804;Gasal;2006;64A112;A
6064804;Genap;2006;64A211;A
6064804;Genap;2006;64A212;B
6064804;Genap;2006;64A213;AB
6064804;Gasal;2007;64A311;AB
6064804;Gasal;2007;64A312;A
6064804;Gasal;2007;64A313;AB
6064804;Genap;2006;64A314;A
6064804;Gasal;2007;64A315;B
6064804;Genap;2006;64A411;AB
6064804;Genap;2007;64A412;A
6064804;Genap;2007;64A413;AB
6064804;Genap;2007;64A414;AB
6064804;Genap;2007;64A415;AB
6064804;Gasal;2008;64A511;A
6064804;Genap;2008;64A512;A
6064804;Genap;2007;64A513;AB
6064804;Gasal;2007;64A514;A
6064804;Gasal;2008;64A515;A
6064804;Gasal;2008;64A611;A
6064804;Gasal;2008;64A612;A
6064804;Gasal;2009;64A613;A
6064804;Genap;2007;64A614;AB
6064804;Genap;2008;64A615;B
6064804;Genap;2008;64A701;B
6064804;Gasal;2009;64A711;BC
6064804;Gasal;2008;64A712;C
6064804;Gasal;2007;64A903;AB
6064804;Gasal;2008;64A936;B
6064804;Genap;2008;64A937;AB
6064804;Gasal;2008;64A950;AB
6064804;Gasal;2009;64A951;B
6064804;Genap;2008;64A953;A
6064804;Genap;2008;64A955;AB
6064804;Gasal;2008;64A960;B
6064804;Gasal;2009;64A979;A
6064804;Genap;2008;64A980;A
6064804;Genap;2008;68A201;B
6064808;Gasal;2008;000113;C
6064808;Gasal;2006;00141A;BC
6064808;Gasal;2006;60A101;B
6064808;Genap;2006;60A102;C
6064808;Gasal;2007;60A103;C
6064808;Genap;2007;60A108;C
6064808;Genap;2007;60A203;C
6064808;Gasal;2006;60A301;C
6064808;Genap;2006;60A302;C
6064808;Gasal;2008;60A501;BC
6064808;Gasal;2007;60A601;B
6064808;Gasal;2009;60A701;B
6064808;Gasal;2006;64A101;D
6064808;Gasal;2006;64A111;AB
6064808;Gasal;2006;64A112;C
6064808;Genap;2006;64A211;AB
6064808;Genap;2006;64A212;B
6064808;Genap;2006;64A213;C
6064808;Gasal;2007;64A311;C
6064808;Gasal;2007;64A312;BC
6064808;Gasal;2007;64A313;C
6064808;Gasal;2007;64A314;BC
6064808;Gasal;2007;64A315;A
6064808;Genap;2006;64A411;C
6064808;Genap;2007;64A412;B
6064808;Genap;2007;64A413;C
6064808;Genap;2007;64A414;C
6064808;Genap;2007;64A415;C
6064808;Gasal;2008;64A511;C
6064808;Genap;2008;64A512;BC
6064808;Genap;2007;64A513;C
6064808;Gasal;2008;64A514;D
6064808;Gasal;2008;64A515;C
6064808;Gasal;2009;64A611;B
6064808;Genap;2008;64A612;BC
6064808;Gasal;2010;64A613;AB
6064808;Gasal;2008;64A614;C
6064808;Genap;2008;64A615;C
6064808;Genap;2008;64A701;C
6064808;Gasal;2009;64A711;BC
6064808;Gasal;2008;64A712;A
6064808;Gasal;2009;64A903;C
6064808;Gasal;2009;64A904;A
6064808;Gasal;2009;64A910;BC
6064808;Genap;2008;64A936;BC
6064808;Genap;2009;64A939;D
6064808;Gasal;2009;64A953;BC
6064808;Genap;2008;64A960;C
6064808;Genap;2009;68A101;C
6064809;Genap;2007;000113;B
6064809;Gasal;2006;00141A;BC
6064809;Gasal;2006;60A101;BC
6064809;Genap;2006;60A102;BC
6064809;Gasal;2007;60A103;C
6064809;Genap;2007;60A108;C
6064809;Genap;2008;60A203;C
6064809;Gasal;2006;60A301;C
6064809;Genap;2006;60A302;BC
6064809;Gasal;2008;60A501;C
6064809;Gasal;2007;60A601;AB
6064809;Gasal;2008;60A701;B
6064809;Gasal;2006;64A101;C
6064809;Gasal;2006;64A111;AB
6064809;Gasal;2006;64A112;B
6064809;Genap;2006;64A211;AB
6064809;Genap;2007;64A212;AB
6064809;Genap;2006;64A213;C
6064809;Genap;2007;64A311;B
6064809;Gasal;2007;64A312;B
6064809;Gasal;2007;64A313;C
6064809;Genap;2006;64A314;D
6064809;Gasal;2007;64A315;D
6064809;Genap;2006;64A411;BC
6064809;Genap;2008;64A412;AB
6064809;Genap;2007;64A413;C
6064809;Genap;2007;64A414;C
6064809;Genap;2007;64A415;D
6064809;Gasal;2008;64A511;C
6064809;Genap;2008;64A512;BC
6064809;Gasal;2007;64A513;BC
6064809;Gasal;2008;64A514;C
6064809;Gasal;2008;64A515;BC
6064809;Genap;2008;64A611;BC
6064809;Genap;2008;64A612;BC
6064809;Gasal;2010;64A613;AB
6064809;Gasal;2008;64A614;D
6064809;Genap;2009;64A615;C
6064809;Gasal;2009;64A701;BC
6064809;Gasal;2009;64A711;BC
6064809;Gasal;2009;64A712;BC
6064809;Gasal;2009;64A903;D
6064809;Gasal;2009;64A904;A
6064809;Gasal;2009;64A910;BC
6064809;Genap;2008;64A936;BC
6064809;Genap;2009;64A939;D
6064809;Genap;2009;64A952;BC
6064809;Gasal;2009;64A953;B
6064809;Gasal;2008;68A101;C
6064814;Genap;2006;000112;BC
6064814;Gasal;2008;000115;A
6064814;Gasal;2006;00141A;AB
6064814;Gasal;2006;60A101;BC
6064814;Genap;2006;60A102;C
6064814;Gasal;2007;60A103;B
